-2.642308425903320312e+01,-4.807378292083740234e+00
-1.864143562316894531e+01,-2.867192459106445312e+01
-2.848891639709472656e+01,-1.330474662780761719e+01
-7.290344238281250000e+00,1.653900718688964844e+01
-1.272292709350585938e+01,-2.226236343383789062e+01
-1.411522483825683594e+01,-2.454302787780761719e+01
-1.314335918426513672e+01,-2.436563110351562500e+01
-4.794050598144531250e+01,-2.040575408935546875e+01
-1.221847152709960938e+01,-2.471196556091308594e+01
-1.122040653228759766e+01,-2.065207099914550781e+01
-3.148300361633300781e+01,-1.142941856384277344e+01
-1.383145618438720703e+01,-2.038029289245605469e+01
-8.349157333374023438e+00,-2.019536209106445312e+01
-2.204631805419921875e+01,-1.214139270782470703e+01
-1.238994693756103516e+01,-2.004337692260742188e+01
-4.400687789916992188e+01,-2.372565078735351562e+01
-2.362773323059082031e+01,-1.446821689605712891e+01
-1.171104335784912109e+01,-1.537856006622314453e+01
-1.481078433990478516e+01,-4.683455467224121094e+00
-3.588545989990234375e+01,-2.073318099975585938e+01
-1.098341369628906250e+01,-2.062786102294921875e+01
-4.051662063598632812e+01,-1.854328346252441406e+01
-2.099527359008789062e+01,-1.321954250335693359e+01
-3.427463150024414062e+01,-1.808740806579589844e+01
-1.391761779785156250e+01,-4.502097606658935547e+00
-7.079768180847167969e+00,-2.825089645385742188e+01
-4.341169738769531250e+01,-8.172092437744140625e+00
-1.555197906494140625e+01,-2.488204193115234375e+01
-4.135107803344726562e+01,-1.078569030761718750e+01
-1.989529800415039062e+01,-2.566215515136718750e+01
-1.577846908569335938e+01,-2.209859466552734375e+01
-2.652043151855468750e+01,-1.643792343139648438e+01
-2.581803894042968750e+01,-1.665099620819091797e+00
-1.253910160064697266e+01,-1.913956832885742188e+01
-2.976432991027832031e+01,-4.912220001220703125e+00
-2.797312736511230469e+01,-2.051471710205078125e+01
-6.534800052642822266e+00,-2.792789268493652344e+01
-1.034287166595458984e+01,-2.490430450439453125e+01
-3.887429809570312500e+01,-1.703914451599121094e+01
-3.367866516113281250e+01,-6.557012081146240234e+00
-1.441251850128173828e+01,-3.144231033325195312e+01
-1.282470703125000000e+01,-5.742813587188720703e+00
-3.077430343627929688e+01,-1.420596408843994141e+01
-3.456142425537109375e+01,-9.019150137901306152e-01
-3.012937355041503906e+01,-1.424728107452392578e+01
-1.183485221862792969e+01,-2.272264099121093750e+01
-1.556439781188964844e+01,-2.251200866699218750e+01
-1.840571212768554688e+01,-2.485520553588867188e+01
-2.956691741943359375e+01,-1.239865303039550781e+01
-1.181090641021728516e+01,-2.466234970092773438e+01
-1.249205970764160156e+01,-9.490074157714843750e+00
-1.862617111206054688e+01,-2.502217292785644531e+01
-2.198837661743164062e+01,-2.923331260681152344e+01
-2.843575096130371094e+01,-1.292867183685302734e+01
-1.968751144409179688e+01,-1.303405475616455078e+01
-3.149884796142578125e+01,-4.082449913024902344e+00
-3.403658676147460938e+01,-1.785247611999511719e+01
-1.229044246673583984e+01,-2.175394248962402344e+01
-3.366137313842773438e+01,-7.209399700164794922e+00
-3.091751289367675781e+01,-1.698037338256835938e+01
-2.791058540344238281e+01,-5.503978729248046875e+00
-3.085589790344238281e+01,-8.595865249633789062e+00
-3.385170745849609375e+01,-2.773592376708984375e+01
-2.873487854003906250e+01,2.505835056304931641e+00
-1.747281837463378906e+01,4.849365711212158203e+00
-3.605166244506835938e+01,-1.706425547599792480e+00
-3.355783462524414062e+01,-1.225927925109863281e+01
-3.187887573242187500e+01,-2.248196411132812500e+01
-3.126109886169433594e+01,-1.800285720825195312e+01
-2.377361488342285156e+01,-1.494660496711730957e+00
-1.217444992065429688e+01,-2.473838233947753906e+01
-2.452466773986816406e+01,1.519647407531738281e+01
-2.398227119445800781e+01,-1.430363273620605469e+01
-1.237673473358154297e+01,-2.275285339355468750e+01
-4.272042465209960938e+01,-1.996335792541503906e+01
-3.019408416748046875e+01,-1.430133247375488281e+01
-9.443105697631835938e+00,-2.332217407226562500e+01
-3.026436424255371094e+01,-1.713084411621093750e+01
-1.532640361785888672e+01,-1.329166412353515625e+01
-2.631102180480957031e+01,-1.272944927215576172e+01
-2.783859252929687500e+01,-6.497584342956542969e+00
-3.685017395019531250e+01,-1.551466751098632812e+01
-3.559073638916015625e+01,-1.438805675506591797e+01
-2.804792213439941406e+01,-1.147502422332763672e+00
-4.020862579345703125e+01,-7.463955402374267578e+00
-3.485155105590820312e+01,-1.187948703765869141e+01
-1.785957336425781250e+01,-2.317508697509765625e+01
-1.060276603698730469e+01,-3.249895858764648438e+01
-2.773476982116699219e+01,-1.911554908752441406e+01
-1.480653381347656250e+01,-2.362542724609375000e+01
-3.138454246520996094e+01,-2.184340238571166992e+00
-3.031117630004882812e+01,-2.009006690979003906e+01
-2.809019279479980469e+01,-4.924683570861816406e+00
-2.757160186767578125e+01,-1.788673043251037598e+00
-2.558423423767089844e+01,-3.870726108551025391e+00
-2.307199668884277344e+01,-1.803910255432128906e+01
-1.517639923095703125e+01,-2.376755142211914062e+01
-3.272903442382812500e+01,-5.584713459014892578e+00
-1.313025569915771484e+01,-1.842420005798339844e+01
-4.093034362792968750e+01,-1.926881217956542969e+01
-1.280286598205566406e+01,-2.146005630493164062e+01
-2.905408477783203125e+01,-1.741095924377441406e+01
-6.328917026519775391e+00,-2.797802734375000000e+01
-2.861588287353515625e+01,-1.704730415344238281e+01
-2.724062156677246094e+01,-4.862516403198242188e+00
-1.348345470428466797e+01,-4.331986427307128906e+00
-3.379091262817382812e+01,-1.176684951782226562e+01
-2.027534866333007812e+01,-8.883577346801757812e+00
-2.280699157714843750e+01,-1.875427627563476562e+01
-2.417185401916503906e+01,-1.898956680297851562e+01
-2.478469085693359375e+01,-1.589148235321044922e+01
-2.436136054992675781e+01,-1.701395416259765625e+01
-4.692089462280273438e+01,-1.261261272430419922e+01
-3.633718109130859375e+01,-1.772140622138977051e+00
-2.424466705322265625e+01,-1.039966702461242676e+00
-1.774629974365234375e+01,-1.150591182708740234e+01
-3.012862586975097656e+01,-1.414279460906982422e+01
-2.197413063049316406e+01,2.697023963928222656e+01
-1.286937427520751953e+01,-2.134493637084960938e+01
-3.037854385375976562e+01,-1.064844226837158203e+01
-1.354397583007812500e+01,-2.181497573852539062e+01
-2.981410026550292969e+01,-1.503166866302490234e+01
-2.516772270202636719e+01,-1.902977752685546875e+01
-1.952301979064941406e+01,-1.268568801879882812e+01
-1.255459785461425781e+01,3.554581069946289062e+01
-1.290336036682128906e+01,-2.267288017272949219e+01
-2.453775596618652344e+01,-2.012183189392089844e+01
-2.568709564208984375e+01,-1.644952201843261719e+01
-1.175599861145019531e+01,-1.483980560302734375e+01
-3.003975486755371094e+01,-1.739906692504882812e+01
-4.392347335815429688e+01,-8.927868843078613281e+00
-2.062186431884765625e+01,-2.306733131408691406e+01
-3.148867607116699219e+01,-4.747705936431884766e+00
-3.338018417358398438e+01,-7.177253246307373047e+00
-5.439427852630615234e+00,2.163549613952636719e+01
-4.091820144653320312e+01,-1.118493270874023438e+01
-1.382798957824707031e+01,-2.056757926940917969e+01
-1.600415420532226562e+01,-2.180082702636718750e+01
-2.626501846313476562e+01,1.834034538269042969e+01
-1.857743644714355469e+01,-1.184946346282958984e+01
-1.653932952880859375e+01,-1.897626686096191406e+01
-2.200134277343750000e+01,-2.924841117858886719e+01
-3.655852127075195312e+01,-1.597436904907226562e+01
-2.540801811218261719e+01,-1.413661861419677734e+01
-2.222788238525390625e+01,-2.928414344787597656e+00
-4.060832214355468750e+01,-9.693439483642578125e+00
-3.370408248901367188e+01,-2.698265552520751953e+00
-1.387606048583984375e+01,2.251302719116210938e+01
-2.999322319030761719e+01,-2.139726829528808594e+01
